StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,aid,FL_6_DO,PerceivedBias_DO
2/6/23 13:06,2/6/23 13:14,100,464,1,2/6/23 13:14,EN,0.899999976,1,NA,41,2,2,1,1,1,NA,2,4,3,NA,2,3,5,5,5,5,4,4,5,5,3,3,5,5,5,3,5,5,5,3,"The person answering the question is making a statement that people are struggling and they’re trying to tell lawmakers in policymakers, but policymakers aren’t doing anything and the person answering the question says that they will do something",1,1,1,1,65,4,1,1,1,4,4,5,3,3,4,4,4,4,4,4,4,3,5,3,5,4,7,3,5,5,3,5,5,4,5,4,4,4,5,5,4,4,NA,63e15d51-298b-d6e6-606c-d8a8d1708e67,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:07,2/6/23 13:14,100,416,1,2/6/23 13:14,EN,1,1,NA,22,2,5,1,1,1,NA,2,7,3,NA,1,5,7,7,5,7,7,1,7,7,7,6,7,3,4,4,4,3,3,5,"Distance to spell Christian beliefs in the world estate allies, PlayStation store stands in the world for development to be done",1,4,4,5,79,6,3,3,3,3,4,5,4,4,6,7,3,3,2,4,2,3,5,4,7,5,7,3,5,4,3,1,5,1,7,2,1,1,3,5,4,7,NA,63e15da0-0d60-6604-7f13-d0b43f220a63,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:03,2/6/23 13:14,100,651,1,2/6/23 13:14,EN,1,3,NA,39,1,6,1,1,3,NA,NA,3,2,NA,NA,1,1,1,1,1,1,7,1,7,1,1,7,7,1,1,7,7,1,1,"The excerpt I just read is non-factual. Religion is a personal matter, not a societal issue.",1,7,7,6,1,1,7,7,7,7,7,1,7,7,7,7,2,1,2,1,3,1,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,4,1,1,I enjoyed doing this survey.,63e15cba-462f-6db0-f146-aef3dc81cc05,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 13:09,2/6/23 13:14,100,340,1,2/6/23 13:14,EN,1,1,NA,64,1,5,1,1,12,NA,NA,2,3,NA,2,4,1,1,4,1,1,7,6,4,4,5,5,5,4,4,6,5,1,4,it is a bunch of garbage that should not even be part of the political discussion.,1,7,1,7,1,4,7,6,4,7,6,4,4,4,7,7,1,1,1,1,1,1,7,7,7,1,7,1,1,1,1,1,1,1,7,1,7,1,1,1,4,1,NA,63e15e1c-a265-a906-6b34-b1ceffe01e6d,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:09,2/6/23 13:14,100,287,1,2/6/23 13:14,EN,1,1,NA,67,2,5,1,1,2,NA,NA,4,2,NA,NA,2,1,2,2,1,1,7,7,7,1,1,7,7,6,6,7,7,1,1,christians are being discriminated against,1,6,7,7,1,3,7,7,7,6,7,1,7,6,7,7,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,enjoyed the survey,63e15d8c-bc52-1480-cd88-f57eb96ea59d,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:06,2/6/23 13:14,100,490,1,2/6/23 13:14,EN,0.899999976,1,NA,39,1,2,1,1,3,NA,NA,1,3,NA,2,4,1,1,4,3,1,1,5,1,1,4,6,7,7,4,5,6,1,4,About the economy,4,4,3,4,50,4,2,5,1,6,4,3,6,4,4,6,2,1,1,3,3,3,7,4,4,5,7,4,4,4,7,4,4,3,3,6,2,4,7,7,4,6,NA,63e15d84-91b1-129f-eab4-6cd9deb1f91b,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:00,2/6/23 13:14,100,847,1,2/6/23 13:14,EN,0.899999976,1,NA,78,2,2,1,1,1,NA,2,7,1,NA,NA,7,7,7,6,6,7,4,6,3,7,4,4,4,5,5,4,4,4,4,"I agree that white people are now the minority..and yes I think white people will keep quite about all these things.
\",1,6,1,6,50,6,2,4,4,4,4,4,4,4,7,6,6,4,4,4,4,3,6,4,5,5,7,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,crudy survey...for what purpose ..this needs to trashed.,63e15c0e-19c1-f8fe-e414-904a64a9bb17,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:07,2/6/23 13:14,100,444,1,2/6/23 13:14,EN,0.899999976,1,NA,66,1,3,1,1,1,NA,1,6,1,NA,NA,4,4,4,4,7,4,4,6,5,4,4,3,5,5,5,5,4,3,3,It was about economic conditions and making a decent living today.,1,2,2,2,50,4,2,2,1,2,2,4,3,3,3,3,3,3,3,3,3,3,5,4,5,5,7,4,4,4,4,2,2,4,4,3,3,4,3,5,3,4,NA,63e15da9-ce56-3af8-ce3e-8f3a60824047,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 13:11,2/6/23 13:14,100,234,1,2/6/23 13:14,EN,1,1,NA,22,3,4,2,1,1,NA,2,4,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,It was about different political views,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e15eaf-a088-4be5-55e5-47139bf9583d,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:05,2/6/23 13:15,100,603,1,2/6/23 13:15,EN,0.899999976,1,NA,NA,2,5,2,2,1,NA,2,4,3,NA,NA,4,2,2,5,5,5,2,1,2,6,6,5,3,6,6,6,5,2,2,The election of USA have to be on point,1,4,7,5,23,5,3,5,5,4,6,6,6,5,4,4,4,4,4,4,4,1,6,4,6,6,4,6,5,5,5,6,7,6,6,5,5,7,5,7,7,7,NA,63e15d1c-be87-ab29-a228-2c3d8f03dc06,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1
2/6/23 13:04,2/6/23 13:15,100,662,1,2/6/23 13:15,EN,0.800000012,1,NA,41,2,4,1,1,3,NA,NA,6,1,NA,NA,6,7,7,7,2,7,7,7,5,6,5,2,1,7,6,2,1,2,6,It is about religious freedom,1,7,6,6,100,7,1,6,1,3,1,6,5,2,7,7,7,7,7,5,7,1,4,6,5,7,7,2,1,5,7,1,1,6,6,5,2,1,2,3,1,1,NA,63e15d25-a6ff-5356-f475-d6e940cab556,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:06,2/6/23 13:15,100,534,1,2/6/23 13:15,EN,1,1,NA,52,2,2,1,1,1,NA,1,5,1,NA,NA,5,7,7,7,7,7,6,4,4,4,4,4,4,6,6,4,2,4,4,People are called racist now for anything it has become totally ridiculous…. The word has become so deflated it doesn’t have the same meaning anymore !,1,6,6,6,100,7,1,1,1,1,4,6,2,2,5,5,5,5,5,5,5,3,5,6,5,6,7,2,2,2,4,1,1,4,4,1,2,4,1,5,1,1,Thank You…,63e15d94-1f11-4e8c-1346-c07119435805,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:11,2/6/23 13:15,100,224,1,2/6/23 13:15,EN,0.699999988,1,NA,22,2,1,1,1,1,NA,1,7,2,NA,NA,7,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,The government should succeed with this,1,7,7,7,50,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,2,2,1,7,5,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,63e15ea5-ec33-4861-0810-4e13b498e233,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:06,2/6/23 13:15,100,558,1,2/6/23 13:15,EN,0.800000012,1,NA,NA,NA,4,1,1,1,NA,1,5,2,NA,NA,6,6,4,6,4,6,6,7,6,7,7,7,7,6,6,6,6,7,7,It was a very informative all round information exchanged between the te,1,6,7,7,77,6,7,6,7,6,7,7,7,6,7,6,5,6,5,7,5,NA,6,5,6,6,6,7,7,6,6,6,7,7,6,6,7,7,7,6,6,7,None,63e15b9d-60c9-e3ca-87b4-dffb359cbe5a,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:01,2/6/23 13:15,100,861,1,2/6/23 13:15,EN,0.899999976,1,NA,44,2,4,1,1,1,NA,2,6,1,NA,NA,4,2,3,5,6,4,3,6,6,4,3,3,3,5,5,4,4,4,5,Society should be allowed to practice religious beliefs without persucution or judgement.,1,3,7,5,70,5,2,2,2,5,3,3,5,5,6,5,5,6,6,5,5,1,4,3,4,5,7,6,6,6,2,2,2,6,6,2,2,2,4,6,6,6,"Thank you, the survey was very interesting.",63e15c2e-65c8-0d0c-f942-b949fa58ea13,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:08,2/6/23 13:15,100,414,1,2/6/23 13:15,EN,1,1,NA,74,1,5,1,1,3,NA,NA,7,2,NA,NA,5,7,7,7,7,7,1,5,5,3,5,4,3,6,5,3,3,4,3,attacks on Christians should be stopped,1,5,7,6,85,6,1,2,1,2,4,6,2,2,7,7,7,4,4,3,6,2,5,5,6,7,7,3,1,7,5,4,1,4,7,1,2,1,4,5,2,6,NA,63e15de0-d4ee-1846-5be1-06c697768c57,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 13:06,2/6/23 13:15,100,535,1,2/6/23 13:15,EN,0.899999976,1,NA,32,1,5,1,1,3,NA,NA,6,2,NA,NA,7,5,7,6,6,6,7,2,2,3,2,7,6,5,7,7,6,6,7,I read about the interview tomorrow morning baby I good night night I have have you have you have you you you know what time,1,5,5,7,78,7,6,7,5,6,7,6,6,7,7,6,7,6,4,4,3,2,6,7,7,7,7,6,7,6,3,6,7,7,7,6,7,5,7,6,7,6,The survey is very important and exited,63e15bfd-7124-b594-e0f4-ab11f4d6fe5e,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:09,2/6/23 13:15,100,361,1,2/6/23 13:15,EN,0.899999976,1,NA,69,1,6,1,1,2,NA,NA,7,1,NA,NA,7,6,6,6,6,7,6,5,5,3,4,4,5,6,6,4,3,5,4,"Focus on improving the economy, and helping people with jobs",1,2,2,2,49,4,1,2,1,3,2,4,2,2,4,4,4,4,4,4,4,1,4,6,4,4,7,3,1,4,4,2,2,2,4,3,2,4,3,5,4,4,NA,63e15e28-5df8-e4a9-62b4-957d103edef9,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:10,2/6/23 13:15,100,333,1,2/6/23 13:15,EN,0.899999976,1,NA,58,2,5,1,1,2,NA,NA,4,1,NA,NA,4,4,4,5,5,4,4,4,3,4,5,3,4,6,6,4,4,4,4,this related to a strong Christian based view on society,1,4,6,6,41,3,4,5,4,6,5,4,5,5,6,4,4,4,4,4,4,3,4,2,4,6,7,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,NA,63e15e89-6d0d-e417-4bdc-f68ece282327,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:08,2/6/23 13:15,100,457,1,2/6/23 13:15,EN,1,1,NA,42,2,6,1,1,3,NA,NA,5,1,NA,NA,4,4,5,5,3,6,3,5,3,4,5,3,3,6,7,3,4,3,4,I think people shoukd br able to oractice their beliefs anywhere and bringing god back in wil help our society. Everything is getting worse,1,3,7,4,NA,6,2,2,2,5,4,5,3,3,6,4,4,5,4,4,5,1,4,4,4,7,7,4,3,5,5,2,1,4,4,4,4,5,4,3,2,7,NA,63e15ddb-fb67-dab0-3eb8-cc605360279c,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 12:58,2/6/23 13:15,100,1064,1,2/6/23 13:15,EN,0.800000012,1,NA,40,1,6,1,1,1,NA,1,5,2,NA,NA,5,4,5,5,6,5,4,3,6,6,5,6,7,3,7,7,5,2,3,The fact that Christians do not have a day in the United States any more even after the country was built on the core value of Christianity,1,4,5,3,71,5,1,1,1,2,5,6,2,2,5,5,5,5,5,5,5,2,5,5,4,7,7,2,1,1,6,7,2,6,6,2,3,6,6,7,2,7,This survey was fun to complete,63e15b3d-50f3-0723-3960-079528fe1d35,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:08,2/6/23 13:16,100,429,1,2/6/23 13:16,EN,1,1,NA,54,2,2,1,1,1,NA,1,5,1,NA,NA,7,3,6,6,5,3,5,7,6,3,3,5,5,5,5,5,5,3,3,The economy is in trouble. We need to examine why people are falling behind financially and why businesses are closing.,1,1,1,1,73,5,2,2,2,3,3,5,3,3,4,4,4,3,4,4,4,1,4,4,4,4,7,5,3,5,4,5,4,3,5,5,3,3,5,5,3,3,NA,63e15e22-3dfa-4515-c314-a0e4d8702310,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 13:08,2/6/23 13:16,100,465,1,2/6/23 13:16,EN,0.800000012,1,NA,52,2,3,1,1,1,NA,2,3,3,NA,2,6,4,4,6,6,5,4,5,5,4,5,6,5,5,5,6,5,2,4,Certain people in America  have it rougher then others because of their status. Unemployment in the rise and businesses closing don’t help the matter,1,4,4,4,50,5,3,2,2,4,4,5,3,3,4,4,4,4,4,4,4,2,5,3,5,5,7,5,5,4,5,4,4,4,4,4,4,4,5,5,5,4,NA,63e15dcf-f1d8-0c4f-fc26-747f0d2e6e3e,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 13:08,2/6/23 13:16,100,431,1,2/6/23 13:16,EN,1,1,NA,28,2,2,1,1,1,NA,2,2,1,NA,NA,5,4,5,4,5,2,4,5,5,2,3,5,3,5,3,5,5,4,2,It went over the bias and judge mental views of political parties and the unfairness some ethnic backgrounds face.,1,5,3,3,49,4,4,5,3,5,5,5,3,5,4,5,4,4,4,4,4,2,7,2,4,7,7,5,4,5,5,3,2,2,4,2,6,7,2,5,2,2,NA,63e15dea-7108-20bb-db30-2e83663fdeb5,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:12,2/6/23 13:16,100,192,1,2/6/23 13:16,EN,0.899999976,1,NA,35,1,2,1,1,1,NA,1,3,1,NA,NA,4,5,4,4,4,5,4,4,2,4,5,5,3,4,3,4,5,4,1,To save money,2,3,4,6,51,4,4,4,4,3,3,5,5,3,5,4,4,3,6,2,5,1,3,3,4,5,7,4,3,6,4,2,4,4,3,6,3,5,4,6,5,3,NA,63e15f07-1afb-5f77-0458-9b3c7514bacb,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:02,2/6/23 13:16,100,824,1,2/6/23 13:16,EN,1,1,NA,80,2,7,1,1,3,NA,NA,6,1,NA,NA,7,4,7,7,7,7,6,5,5,5,5,3,3,6,6,4,3,1,2,"Although founded on Christian values, Christians are being persecuted sometimes.",1,6,6,6,91,6,1,1,7,5,6,6,6,6,6,6,4,4,4,3,4,1,4,6,5,6,7,3,3,6,6,1,4,5,5,1,5,2,4,5,2,2,NA,63e15c92-71c2-dfdc-3f9c-ce8d06cf2327,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:06,2/6/23 13:16,100,561,1,2/6/23 13:16,EN,1,1,NA,71,1,5,1,1,3,NA,NA,6,3,NA,1,4,4,4,3,3,4,6,6,6,5,4,5,5,5,5,5,4,3,4,People are being silenced to express themselves as they are in fear of the backlash,4,6,6,6,82,4,1,2,1,1,1,4,5,4,7,7,7,6,6,6,6,1,6,5,6,7,7,4,1,4,4,2,2,5,5,4,3,3,4,4,3,3,NA,63e15d7e-656c-9102-32bd-02e396123000,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:08,2/6/23 13:16,100,486,1,2/6/23 13:16,EN,1,1,NA,75,1,3,1,1,1,NA,2,3,3,NA,1,7,6,6,6,6,4,4,3,4,6,4,2,3,6,6,1,2,4,5,White people are becoming 2nd class citizens.,1,6,4,4,76,5,2,4,1,3,4,5,4,5,6,6,4,4,4,4,4,3,4,6,6,6,7,2,3,4,4,2,2,4,4,5,5,4,4,4,3,4,NA,63e15de2-d096-5c2c-7551-6745606514ba,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:06,2/6/23 13:16,100,568,1,2/6/23 13:16,EN,0.899999976,1,NA,67,2,6,1,1,3,NA,NA,5,2,NA,NA,6,1,1,4,1,1,7,7,5,4,1,1,1,7,4,4,4,1,1,The country was found on Christian values and they should be promoted.  Their is discrimination against Christians now.,1,1,7,7,82,7,1,1,1,4,7,4,5,7,7,1,1,1,1,1,1,1,7,7,7,7,7,4,4,4,4,4,4,1,1,1,1,6,7,7,1,7,NA,63e15d82-99ad-0f5b-9376-6c6f48ff0f42,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 13:04,2/6/23 13:16,100,681,1,2/6/23 13:16,EN,1,1,NA,67,2,3,1,1,3,NA,NA,5,3,NA,1,5,4,5,5,6,6,7,3,3,4,5,6,6,6,6,5,3,2,4,There seems to be a belief among some that white people have an advantage in America today.,2,5,3,3,20,5,4,3,5,6,4,5,3,6,3,1,5,5,2,4,4,2,4,1,4,4,7,6,4,5,6,6,6,2,2,4,2,6,5,5,5,6,NA,63e15d06-de36-8a06-1b43-e9a5315ad42e,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:08,2/6/23 13:16,100,472,1,2/6/23 13:16,EN,0.800000012,1,NA,31,2,5,1,1,3,NA,NA,4,3,NA,1,4,4,4,4,5,5,4,5,5,3,3,5,5,5,5,5,5,3,5,NA,NA,6,6,6,0,1,6,6,6,6,6,2,6,6,1,1,1,1,1,1,1,4,5,1,2,1,7,6,3,6,7,5,3,5,5,2,5,5,6,7,2,5,NA,63e15dd2-5726-7ef3-a8d5-06f594320eff,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:00,2/6/23 13:16,100,974,1,2/6/23 13:16,EN,0.899999976,1,NA,83,2,2,1,1,3,NA,NA,5,2,NA,NA,6,4,4,6,6,7,1,3,3,7,5,1,2,7,7,4,2,4,4,religous beliefs should be a choice that anyone can make for themselves.  there is no reason that anyone should not be able to make decisions about their own way they want to live their life.,1,4,4,4,60,4,2,2,1,2,1,5,4,4,5,5,5,5,5,5,5,2,3,5,4,4,7,4,4,5,5,5,4,5,5,4,4,5,4,4,2,5,NA,63e15c0b-dbe8-39fa-134c-3dc3ff723c28,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:07,2/6/23 13:16,100,566,1,2/6/23 13:16,EN,1,1,NA,70,1,5,1,1,3,NA,NA,4,1,NA,NA,4,2,2,5,6,4,6,6,6,6,5,4,4,6,6,4,2,4,4,oit is trying to suggest that with all of our new woke garbage that white people are being discriminated against.,1,6,5,4,76,5,2,5,1,5,4,5,5,5,6,6,4,4,4,4,4,3,6,6,6,7,7,3,2,6,6,1,1,5,5,1,2,4,1,6,1,1,NA,63e15d83-d58d-88d8-ade4-1735e50b9e3e,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:12,2/6/23 13:16,100,266,1,2/6/23 13:16,EN,1,1,NA,22,1,2,1,1,3,NA,NA,4,3,NA,1,4,4,4,4,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,NA,3,4,4,4,21,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,5,3,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e15ef0-c0e7-82d3-3003-ad0124cab47b,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1
2/6/23 13:10,2/6/23 13:16,100,356,1,2/6/23 13:16,EN,1,1,NA,70,1,2,2,1,3,NA,NA,6,1,NA,NA,6,4,5,6,6,7,4,5,5,4,4,4,4,5,6,4,4,3,5,Lot of people are getting criticized for your religious beliefs we should not be afraid to practice our religious beliefs no matter where we are with our people ridiculing us,1,4,6,6,71,5,1,1,1,4,4,6,1,2,6,6,6,6,6,6,6,2,6,3,4,4,7,6,5,5,5,5,3,5,5,3,3,7,4,5,2,6,NA,63e15e9c-0633-8523-310b-6cac9ac57d83,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 13:09,2/6/23 13:16,100,420,1,2/6/23 13:16,EN,1,1,NA,64,2,5,1,1,3,NA,NA,2,2,NA,NA,1,1,1,5,3,2,7,6,6,2,2,6,6,5,5,7,6,1,2,I disagree because we are made up of many religions,1,6,7,7,3,1,6,5,7,6,7,2,6,7,7,7,2,1,1,2,3,1,6,7,7,7,7,1,1,1,1,1,1,1,7,7,1,1,1,2,1,1,Very interesting,63e15e30-8869-1dd9-517b-7ca4ad14c8fc,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 13:12,2/6/23 13:16,100,248,1,2/6/23 13:16,EN,0.899999976,1,NA,36,2,2,1,1,1,NA,1,6,1,NA,NA,5,3,4,4,5,6,3,4,3,4,6,4,7,6,4,4,6,5,4,It’s okay I liked it,1,6,3,4,34,5,4,5,4,2,4,6,3,4,5,6,5,7,6,2,3,1,4,4,4,4,4,4,6,1,5,6,2,4,3,4,4,6,5,6,5,2,NA,63e15eb2-9a9e-263f-16e0-e48c8c1b39b6,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 13:05,2/6/23 13:16,100,697,1,2/6/23 13:16,EN,1,1,NA,68,2,2,2,1,3,NA,NA,5,2,NA,NA,4,4,4,5,4,4,4,5,4,3,5,5,5,5,5,5,4,3,4,It’s hard to get ahead in America today. All the prices are going up up up jobs or view to get by especially the good jobs high paying jobs. Hard to get medical coverage or pensions from jobs because employers can’t afford it.,2,2,3,4,30,4,5,5,4,4,4,4,4,4,4,5,3,3,3,3,3,1,6,5,7,4,7,6,6,6,6,6,6,3,3,3,3,7,4,6,2,7,No feedback at this time,63e15d4d-041b-800a-8bb5-cf567d625955,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:03,2/6/23 13:16,100,784,1,2/6/23 13:16,EN,1,1,NA,64,2,3,1,1,11,NA,NA,7,2,NA,NA,1,4,4,4,4,7,7,4,4,4,4,4,5,7,7,5,5,3,4,Various things causing economic problems.,1,5,7,5,91,7,1,1,1,1,4,7,4,4,7,7,7,7,7,7,7,4,5,4,5,5,7,7,7,7,7,4,4,4,4,4,4,4,4,7,4,4,NA,63e15ca7-a3e2-b5ac-ec78-930288b5560b,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1
2/6/23 13:05,2/6/23 13:16,100,688,1,2/6/23 13:16,EN,1,1,NA,76,2,6,1,1,1,NA,2,7,2,NA,NA,2,4,4,4,5,5,3,5,5,3,3,3,3,5,5,5,3,4,4,the values that our country were founded on are not in effect today and the government needs to take steps to fix thisl,4,3,4,3,50,4,3,5,3,5,3,3,5,5,4,4,4,4,4,4,4,2,5,3,3,5,5,5,5,5,5,5,5,3,5,3,3,5,5,5,3,5,NA,63e15d12-1bb4-1b5a-5906-311c034db587,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:08,2/6/23 13:16,100,502,1,2/6/23 13:16,EN,1,1,NA,66,1,6,1,1,1,NA,2,6,3,NA,2,4,4,6,4,4,4,5,6,6,4,3,6,6,5,5,4,4,3,5,the excerpt discussed the discrimination people faced by practicing their religious beliefs in public,1,4,6,7,50,5,2,3,3,3,4,3,4,5,7,6,5,4,4,2,4,1,5,5,5,7,7,4,3,4,4,3,3,3,6,2,5,2,3,4,3,3,thank you,63e15de3-f93c-ac36-cf6d-54fed38b6ae7,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:10,2/6/23 13:16,100,387,1,2/6/23 13:16,EN,1,1,NA,43,2,6,2,1,1,NA,2,6,3,NA,2,4,4,4,5,5,4,6,5,4,3,4,5,5,5,5,5,5,4,4,It talked about one can face troubles practicing their own religion in a country with so much freedoms,1,4,7,6,67,5,2,4,2,4,4,4,4,4,6,5,4,3,4,2,4,1,6,5,6,6,7,5,4,4,4,3,4,4,5,5,4,3,4,5,4,3,NA,63e15e5b-e0a7-658c-94e6-01dc5e85a2da,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1
2/6/23 13:05,2/6/23 13:16,100,694,1,2/6/23 13:16,EN,1,1,NA,54,1,5,1,1,2,NA,NA,6,1,NA,NA,6,4,5,5,5,4,5,7,7,2,3,3,3,6,6,6,5,2,2,Religious freedoms are under attack and becoming more so every day,1,5,5,5,84,5,2,3,1,2,5,4,5,4,6,6,6,4,5,4,5,1,5,7,6,6,7,6,5,5,5,3,2,4,5,3,4,3,4,5,5,3,NA,63e15d2a-0a26-1f47-facf-9c7b7743cd8a,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 13:14,2/6/23 13:16,100,148,1,2/6/23 13:16,EN,1,1,NA,22,2,2,1,1,1,NA,2,7,2,NA,NA,2,4,4,6,3,2,7,5,3,6,7,5,4,2,6,4,3,6,4,I don’t know,2,3,7,2,62,2,4,1,6,4,4,7,3,6,4,4,6,2,3,4,4,2,5,4,5,6,3,3,5,4,5,1,5,5,4,2,6,2,6,2,7,1,NA,63e15f3c-c4cd-160e-0c11-6c498b977007,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 13:07,2/6/23 13:16,100,585,1,2/6/23 13:16,EN,1,1,NA,76,1,5,1,1,3,NA,NA,2,3,NA,1,7,3,3,6,6,4,6,5,5,5,6,5,5,7,6,3,3,4,5,she stated that white people are facing discrimination,1,7,2,2,70,2,3,5,3,7,6,2,5,5,4,6,2,3,4,4,2,4,3,6,6,5,7,2,1,4,4,2,1,3,5,3,4,2,4,5,2,4,NA,63e15dae-0c5a-18c8-3dc0-e5fabf2f05af,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 13:04,2/6/23 13:16,100,750,1,2/6/23 13:16,EN,1,1,NA,71,2,4,1,1,1,NA,2,6,3,NA,1,6,6,6,6,6,4,2,5,6,3,2,4,4,5,5,5,4,3,3,The government is biased against Christians so a lot of Christians stay silent to not be labeled.,1,1,7,7,85,5,3,3,3,3,4,4,4,4,7,4,4,4,4,3,3,1,5,5,4,7,7,5,3,5,4,2,2,2,6,2,5,2,4,5,2,3,NA,63e15cce-6d14-1958-f67a-44490a7f74d5,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
