StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,FL_6_DO,Condition_Christ,Condition_White,Condition
4/24/23 12:12,4/24/23 12:14,100,135,1,4/24/23 12:14,EN,1,2,NA,21,2,3,1,1,12,NA,NA,3,3,NA,2,4,NA,NA,NA,NA,1,NA,3,3,4,4,1,4,36,5,2,3,6,3,2,4,2,4,5,3,5,2,3,4,4,54,2,4,4,3,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 12:07,4/24/23 12:15,100,487,1,4/24/23 12:15,EN,1,2,NA,25,2,4,1,1,1,NA,2,2,3,NA,1,4,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,30,7,1,4,7,4,5,5,5,4,4,4,4,4,4,4,4,100,7,7,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 12:35,4/24/23 12:40,100,286,1,4/24/23 12:40,EN,1,2,NA,27,2,6,1,1,1,NA,1,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,6,6,1,1,0,7,1,7,5,1,7,7,6,7,6,7,1,1,6,1,1,85,7,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 12:50,4/24/23 12:53,100,155,1,4/24/23 12:53,EN,0.899999976,2,NA,25,2,5,1,1,3,NA,NA,6,2,NA,NA,7,1,NA,NA,NA,NA,NA,5,4,5,6,5,5,59,6,2,2,5,5,6,5,2,5,5,4,5,4,3,5,5,76,5,6,5,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 13:16,4/24/23 13:20,100,207,1,4/24/23 13:20,EN,1,2,NA,26,1,7,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,NA,NA,1,NA,5,4,5,3,5,5,56,5,2,6,5,5,4,5,3,5,5,3,5,4,5,4,4,63,3,5,3,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 13:55,4/24/23 13:58,100,154,1,4/24/23 13:58,EN,0.899999976,2,NA,20,1,2,2,1,1,NA,1,7,2,NA,NA,4,NA,NA,2,1,NA,NA,4,5,6,5,4,5,51,4,2,4,4,5,5,4,4,5,5,5,4,5,4,4,3,49,4,4,3,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 14:03,4/24/23 14:07,100,257,1,4/24/23 14:07,EN,1,2,NA,26,2,3,1,1,3,NA,NA,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,4,1,6,7,7,7,4,7,1,1,1,1,1,55,4,4,6,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 14:04,4/24/23 14:09,100,317,1,4/24/23 14:09,EN,1,2,NA,36,1,5,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,20,6,1,7,7,3,1,1,1,1,7,7,1,1,7,1,1,100,7,1,1,1,1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 15:00,4/24/23 15:05,100,301,1,4/24/23 15:05,EN,0.899999976,2,NA,35,1,3,1,1,1,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,1,NA,2,2,2,2,3,2,45,5,1,4,3,4,1,1,1,1,4,4,4,4,4,4,4,50,4,2,1,1,1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 14:48,4/24/23 15:11,100,1383,1,4/24/23 15:11,EN,0.899999976,2,NA,27,1,5,1,1,1,NA,2,3,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,5,7,7,5,5,83,6,1,5,7,6,1,1,1,4,7,5,5,3,3,1,5,100,7,5,5,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 15:07,4/24/23 15:15,100,483,1,4/24/23 15:15,EN,0.899999976,2,NA,24,2,5,1,1,1,NA,2,6,2,NA,NA,2,NA,NA,1,NA,NA,NA,3,4,6,7,3,4,60,4,2,5,7,5,1,3,1,6,7,4,4,4,4,1,4,80,6,3,4,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 15:19,4/24/23 15:26,100,400,1,4/24/23 15:26,EN,0.899999976,2,NA,20,2,2,1,1,1,NA,2,6,3,NA,2,4,1,NA,NA,NA,NA,NA,6,4,4,4,1,1,29,6,1,6,4,1,5,6,7,6,4,6,1,1,4,2,1,81,6,6,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 15:29,4/24/23 15:44,100,904,1,4/24/23 15:44,EN,0.899999976,2,NA,29,1,6,1,1,2,NA,NA,6,2,NA,NA,2,NA,NA,NA,NA,1,NA,2,4,4,4,5,4,70,3,2,5,5,5,2,2,2,4,5,5,5,5,5,2,5,85,5,6,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 17:02,4/24/23 17:06,100,255,1,4/24/23 17:06,EN,1,2,NA,18,1,2,1,1,1,NA,1,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,3,2,1,1,10,5,1,7,6,2,1,6,4,7,5,7,2,1,5,3,2,50,6,7,7,6,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 17:38,4/24/23 17:43,100,330,1,4/24/23 17:43,EN,1,2,NA,32,1,5,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,2,1,7,7,1,2,60,7,2,5,7,4,3,1,1,5,7,2,2,1,1,1,2,100,7,6,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 17:41,4/24/23 17:45,100,234,1,4/24/23 17:45,EN,1,2,NA,59,2,5,2,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,6,6,1,1,0,7,1,7,7,4,6,4,6,5,4,6,1,1,1,1,3,92,6,7,6,7,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 17:43,4/24/23 17:49,100,369,1,4/24/23 17:49,EN,0.400000006,2,NA,58,1,6,1,1,1,NA,1,7,2,NA,NA,7,NA,NA,1,NA,NA,NA,7,6,7,6,7,7,50,7,2,3,5,7,5,6,7,6,7,6,7,7,7,7,7,50,7,4,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 17:45,4/24/23 17:51,100,351,1,4/24/23 17:51,EN,1,2,NA,40,1,5,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,NA,NA,1,NA,6,1,3,6,1,2,34,7,1,7,6,5,2,2,1,1,6,7,2,1,5,2,3,80,6,5,6,3,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 17:58,4/24/23 18:05,100,406,1,4/24/23 18:05,EN,1,2,NA,31,2,5,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,35,6,1,6,4,3,1,1,1,1,2,4,2,2,2,2,2,51,4,2,2,2,2,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 17:58,4/24/23 18:05,100,418,1,4/24/23 18:05,EN,1,2,NA,48,2,5,1,1,1,NA,2,5,3,NA,1,4,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,73,4,3,4,7,4,1,1,1,1,7,7,7,7,7,1,7,50,4,1,1,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 18:03,4/24/23 18:05,100,153,1,4/24/23 18:05,EN,0.899999976,2,NA,25,2,5,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,3,3,1,2,13,7,1,7,6,1,3,3,7,6,7,7,2,2,2,3,2,45,5,4,6,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 18:06,4/24/23 18:10,100,189,1,4/24/23 18:10,EN,1,2,NA,29,2,5,2,1,2,NA,NA,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,5,4,5,1,1,0,7,1,7,6,1,7,6,7,7,4,7,1,1,4,2,1,52,4,7,6,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 18:12,4/24/23 18:18,100,355,1,4/24/23 18:18,EN,1,2,NA,59,2,3,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,4,7,7,1,2,61,4,1,7,7,4,2,2,2,4,7,4,1,1,1,1,1,61,4,4,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 18:21,4/24/23 18:24,100,174,1,4/24/23 18:24,EN,1,2,NA,21,1,5,1,1,3,NA,NA,6,3,NA,1,4,1,NA,NA,NA,NA,NA,1,1,7,7,1,1,75,4,3,4,7,4,1,1,1,1,7,7,7,7,7,3,7,52,4,4,1,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 18:28,4/24/23 18:29,100,84,1,4/24/23 18:29,EN,1,2,NA,34,2,3,1,1,1,NA,1,7,3,NA,1,4,NA,NA,NA,NA,1,NA,4,3,3,4,4,3,70,5,1,2,4,4,3,4,4,4,4,3,4,4,4,4,4,38,3,2,4,4,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 18:15,4/24/23 18:30,100,902,1,4/24/23 18:30,EN,0.899999976,2,NA,55,2,2,1,1,13,Baptist,NA,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,7,7,6,7,3,3,90,6,1,6,5,6,1,2,2,2,7,7,4,3,5,1,4,100,6,7,6,7,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 18:22,4/24/23 18:31,100,567,1,4/24/23 18:31,EN,1,2,NA,28,2,3,1,1,1,NA,2,7,4,no political affiliation,NA,4,NA,NA,1,NA,NA,NA,5,4,6,7,5,6,71,4,3,4,7,4,1,5,1,6,1,7,2,2,5,7,2,51,4,4,5,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 18:35,4/24/23 18:56,100,1288,1,4/24/23 18:56,EN,NA,2,NA,63,2,6,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,2,2,3,4,2,4,43,6,1,6,5,3,2,2,1,2,5,6,4,3,5,3,3,81,6,7,6,6,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 21:05,4/24/23 21:08,100,189,1,4/24/23 21:08,EN,1,2,NA,36,1,5,1,1,2,NA,NA,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,5,6,2,2,10,7,4,7,7,4,6,5,3,7,7,7,2,1,1,1,2,24,4,5,6,6,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 21:42,4/24/23 21:48,100,386,1,4/24/23 21:48,EN,1,2,NA,41,2,5,1,1,1,NA,2,5,2,NA,NA,3,NA,NA,1,NA,NA,NA,1,2,7,7,1,2,61,7,1,4,7,5,2,2,1,5,7,1,1,1,1,1,1,84,5,1,5,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 21:35,4/24/23 21:55,100,1186,1,4/24/23 21:55,EN,1,2,NA,42,1,3,1,1,1,NA,2,5,3,NA,1,4,NA,NA,1,NA,NA,NA,4,5,6,6,4,5,100,2,1,4,6,4,3,3,3,3,7,4,4,4,4,4,4,100,5,5,5,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 4:51,4/25/23 5:02,100,698,1,4/25/23 5:02,EN,0.899999976,2,NA,26,1,5,1,1,1,NA,2,5,1,NA,NA,4,NA,NA,NA,NA,1,NA,7,6,6,6,5,6,80,1,4,5,6,7,2,1,1,2,7,6,7,6,6,6,5,51,5,6,7,5,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 5:17,4/25/23 5:23,100,369,1,4/25/23 5:23,EN,1,2,NA,48,1,2,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,NA,NA,1,NA,7,7,7,7,7,7,99,1,2,1,7,7,1,1,1,1,7,7,7,7,7,7,7,99,7,7,7,7,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 6:06,4/25/23 6:14,100,455,1,4/25/23 6:14,EN,0.800000012,2,NA,24,1,5,1,1,1,NA,2,4,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,2,2,1,1,21,7,1,7,5,1,6,7,6,7,4,7,1,1,1,1,1,70,4,7,7,3,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 7:55,4/25/23 8:01,100,402,1,4/25/23 8:01,EN,NA,2,NA,67,2,5,2,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,5,6,7,7,6,6,100,6,1,6,7,4,1,5,1,6,7,7,7,1,1,1,6,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 8:33,4/25/23 8:38,100,308,1,4/25/23 8:38,EN,1,2,NA,59,2,3,1,1,1,NA,1,6,2,NA,NA,6,NA,NA,NA,NA,1,NA,3,4,2,4,2,4,81,3,4,6,4,5,2,2,2,4,5,5,5,4,5,5,5,70,4,2,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 8:42,4/25/23 8:48,100,360,1,4/25/23 8:48,EN,1,2,NA,54,2,3,1,1,1,NA,2,2,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,20,1,1,7,1,2,4,4,4,4,1,7,1,1,1,1,1,19,2,7,7,1,1,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 9:18,4/25/23 9:21,100,182,1,4/25/23 9:21,EN,0.899999976,2,NA,38,2,3,1,1,1,NA,2,5,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,48,1,1,5,7,5,1,1,1,1,7,7,1,1,1,1,1,85,7,6,5,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 9:41,4/25/23 10:01,100,1176,1,4/25/23 10:01,EN,0.899999976,2,NA,36,2,3,1,1,1,NA,1,6,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,4,4,4,3,3,45,1,2,1,6,5,1,1,1,1,4,4,4,4,4,4,4,45,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 10:03,4/25/23 10:31,100,1641,1,4/25/23 10:31,EN,1,2,NA,26,1,5,1,1,1,NA,2,7,3,NA,1,4,NA,NA,1,NA,NA,NA,6,6,7,5,2,2,46,6,1,7,7,5,3,6,3,6,7,6,4,2,4,1,3,93,6,2,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 10:25,4/25/23 10:31,100,370,1,4/25/23 10:31,EN,1,2,NA,42,2,5,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,4,5,1,1,9,7,1,7,5,4,7,5,7,5,4,7,1,1,1,4,2,60,5,4,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 10:48,4/25/23 10:51,100,218,1,4/25/23 10:51,EN,1,2,NA,48,2,5,1,1,1,NA,1,5,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,4,5,1,1,50,7,1,7,5,4,5,5,6,6,5,7,1,1,1,4,1,70,5,7,7,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 12:26,4/25/23 12:32,100,391,1,4/25/23 12:32,EN,1,2,NA,31,2,3,1,1,11,NA,NA,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,3,2,2,3,3,54,5,1,5,5,4,3,4,5,2,5,5,3,3,4,3,3,89,6,5,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 12:31,4/25/23 12:35,100,234,1,4/25/23 12:35,EN,1,2,NA,28,2,5,1,1,1,NA,2,7,4,none,NA,4,NA,NA,1,NA,NA,NA,4,6,4,6,4,6,70,5,2,3,6,4,1,1,1,1,7,7,7,7,7,7,7,94,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 13:52,4/25/23 13:58,100,366,1,4/25/23 13:58,EN,1,2,NA,31,1,5,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,1,NA,NA,NA,4,2,6,7,5,5,65,3,2,5,6,5,2,1,1,3,6,3,6,2,3,1,2,71,4,3,2,4,3,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 14:13,4/25/23 14:15,100,150,1,4/25/23 14:15,EN,1,2,NA,30,2,4,1,1,3,NA,NA,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,4,4,1,1,2,7,1,7,5,1,7,7,7,7,4,7,1,1,1,1,1,87,7,7,7,4,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 14:17,4/25/23 14:20,100,186,1,4/25/23 14:20,EN,0.899999976,2,NA,50,2,3,1,1,1,NA,1,6,1,NA,NA,6,NA,NA,NA,NA,1,NA,5,5,4,3,3,3,65,5,1,5,5,5,3,3,3,3,1,5,2,1,1,1,1,71,6,5,5,3,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 14:15,4/25/23 14:26,100,631,1,4/25/23 14:26,EN,1,2,NA,24,1,6,1,1,2,NA,NA,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,6,6,2,3,2,2,1,7,1,7,1,4,6,6,6,6,2,7,2,2,2,2,2,10,2,3,5,2,2,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 14:26,4/25/23 14:31,100,259,1,4/25/23 14:31,EN,0.899999976,2,NA,21,2,2,1,1,1,NA,2,5,3,NA,2,3,NA,NA,NA,NA,4,1,5,4,5,4,4,4,50,5,1,5,5,4,4,3,4,4,5,5,3,2,4,2,2,67,5,5,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 14:19,4/25/23 15:04,100,2668,1,4/25/23 15:04,EN,1,2,NA,32,1,4,1,1,2,NA,NA,6,3,NA,2,4,NA,NA,1,NA,NA,NA,5,4,6,6,3,3,48,6,1,6,7,4,3,5,2,5,6,5,3,2,3,2,3,63,5,5,5,4,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 16:19,4/25/23 16:25,100,319,1,4/25/23 16:25,EN,0.899999976,2,NA,29,2,5,2,1,1,NA,1,1,1,NA,NA,3,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,73,3,1,5,7,6,1,5,1,6,7,7,7,4,4,4,7,100,7,7,5,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 16:21,4/25/23 16:25,100,241,1,4/25/23 16:25,EN,0.899999976,2,NA,32,2,5,1,1,3,NA,NA,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,6,3,2,1,1,0,7,1,7,4,1,7,7,7,7,3,7,1,1,1,1,1,99,6,7,7,3,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 16:57,4/25/23 17:12,100,943,1,4/25/23 17:12,EN,NA,2,NA,49,1,6,1,1,10,NA,NA,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,7,1,7,4,1,7,7,7,7,4,7,1,1,1,4,1,80,7,4,4,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/25/23 18:33,4/25/23 18:39,100,366,1,4/25/23 18:39,EN,1,2,NA,21,2,3,1,1,11,NA,NA,5,3,NA,2,2,NA,NA,NA,NA,1,NA,2,4,3,4,4,5,85,3,2,5,6,6,1,1,1,1,3,3,4,4,4,4,4,86,6,4,3,5,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 18:44,4/25/23 18:48,100,250,1,4/25/23 18:48,EN,1,2,NA,56,2,3,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,5,6,6,2,2,30,7,1,7,7,5,5,5,5,6,6,6,2,1,2,1,2,80,5,4,4,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/25/23 19:14,4/25/23 19:18,100,234,1,4/25/23 19:18,EN,0.800000012,2,NA,22,1,4,2,2,1,NA,2,4,3,NA,1,4,NA,NA,NA,NA,4,1,3,3,4,4,4,5,38,1,2,6,5,4,4,2,2,5,7,7,4,4,7,4,4,72,7,6,5,4,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/25/23 19:27,4/25/23 19:34,100,373,1,4/25/23 19:34,EN,1,2,NA,56,2,3,1,1,1,NA,1,6,3,NA,2,5,1,NA,NA,NA,NA,NA,7,7,5,5,3,3,53,5,1,6,NA,4,4,4,3,3,3,6,3,3,6,5,3,42,4,6,6,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 4:13,4/26/23 4:17,100,227,1,4/26/23 4:17,EN,1,2,NA,24,2,5,1,1,13,Baptist,NA,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,1,4,1,4,1,1,0,7,1,7,7,1,1,5,7,7,7,7,1,1,1,1,1,100,7,1,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 4:34,4/26/23 4:46,100,751,1,4/26/23 4:46,EN,1,2,NA,49,1,5,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,3,4,6,7,3,3,66,5,1,6,7,4,6,5,4,4,6,3,6,5,4,1,5,100,7,4,4,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 5:12,4/26/23 5:15,100,186,1,4/26/23 5:15,EN,1,2,NA,48,2,5,1,1,2,NA,NA,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,7,6,6,6,6,7,81,1,2,3,6,7,2,1,1,2,5,6,6,5,6,6,6,86,6,7,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 6:02,4/26/23 6:10,100,505,1,4/26/23 6:10,EN,0.800000012,2,NA,28,2,6,1,1,1,NA,2,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,4,4,4,64,5,1,7,4,5,2,2,2,3,4,6,4,4,4,4,4,53,5,5,6,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 6:44,4/26/23 6:49,100,270,1,4/26/23 6:49,EN,1,2,NA,48,1,5,1,1,2,NA,NA,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,7,4,4,2,2,50,1,1,7,4,5,5,5,5,6,5,7,3,4,4,4,4,82,6,6,5,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 9:35,4/26/23 9:43,100,485,1,4/26/23 9:43,EN,0.899999976,2,NA,27,2,5,1,1,1,NA,2,4,3,NA,1,4,NA,NA,1,NA,NA,NA,4,4,5,4,1,2,20,2,1,5,5,4,4,4,3,3,4,3,3,3,3,3,3,41,4,4,4,4,4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 10:04,4/26/23 10:11,100,413,1,4/26/23 10:11,EN,1,2,NA,26,2,5,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,5,7,7,1,5,50,5,1,5,7,4,5,6,2,6,7,5,3,2,2,1,3,100,5,4,5,2,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/26/23 10:57,4/26/23 11:01,100,233,1,4/26/23 11:01,EN,1,2,NA,35,1,2,1,1,1,NA,2,6,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,2,3,1,1,0,7,1,7,6,1,7,7,7,7,3,7,1,1,1,1,1,100,7,7,7,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 12:20,4/26/23 12:23,100,180,1,4/26/23 12:23,EN,1,2,NA,33,1,6,1,1,2,NA,NA,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,6,6,4,4,2,2,12,7,1,7,2,4,4,6,5,5,4,6,2,2,2,2,2,8,3,6,6,3,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 14:47,4/26/23 14:50,100,206,1,4/26/23 14:50,EN,1,2,NA,33,1,5,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,1,3,4,1,1,44,5,1,3,4,4,1,1,1,1,4,5,3,1,2,2,2,63,6,4,5,3,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/26/23 15:25,4/26/23 15:27,100,133,1,4/26/23 15:27,EN,1,2,NA,42,2,5,1,1,1,NA,1,6,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,6,2,2,1,1,10,6,1,7,4,3,3,5,6,6,2,7,1,1,4,4,1,82,6,7,7,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/26/23 15:24,4/26/23 15:27,100,199,1,4/26/23 15:27,EN,0.899999976,2,NA,18,2,2,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,1,NA,NA,NA,4,3,3,5,5,3,64,5,2,5,5,4,4,3,3,2,6,6,4,3,4,2,4,71,5,4,3,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
