StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,FL_6_DO,PerceivedBias_DO,PolControversial,SpeechOffensive,Condition,Condition_AWB,Condition_ACB
2/6/23 13:09,2/6/23 13:19,100,638,1,2/6/23 13:19,EN,1,1,NA,NA,1,5,1,1,1,NA,2,4,1,NA,NA,5,2,5,5,5,4,6,5,5,6,6,6,6,6,6,6,6,6,6,I’m not sure,1,6,5,5,61,5,5,6,6,5,6,6,6,6,5,5,5,5,5,5,5,1,5,6,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,5,5.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:08,2/6/23 13:19,100,701,1,2/6/23 13:19,EN,0.899999976,1,NA,33,2,5,1,1,3,NA,NA,6,2,NA,NA,4,4,5,5,5,6,3,3,4,3,3,4,4,5,5,5,4,3,4,Christianity should be included,1,6,7,7,90,6,2,4,3,4,4,5,3,3,7,6,6,3,4,3,4,3,4,4,4,7,7,5,4,4,3,4,3,3,6,3,4,4,5,4,4,6,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,3.25,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:13,2/6/23 13:19,100,377,1,2/6/23 13:19,EN,0.899999976,1,NA,69,2,4,1,1,3,NA,NA,2,3,NA,1,7,4,6,7,7,4,6,4,2,6,6,4,4,6,6,4,2,4,4,Suddenly White people are being condemned,1,7,5,3,75,4,2,4,2,4,4,5,4,4,4,6,6,6,6,6,6,3,6,4,6,5,7,4,2,4,5,1,2,4,7,4,4,4,2,5,1,2,NA,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,3.75,3,Anti-White,Anti-White,Anti-White
2/6/23 13:00,2/6/23 13:19,100,1186,1,2/6/23 13:19,EN,0.800000012,1,NA,65,1,2,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,7,7,7,1,1,2,2,7,7,1,1,7,7,THAT OUR COUNTRY WAS ESTABLISHED ON FREE ENTERPRISE,1,7,7,7,80,6,2,6,1,5,5,6,5,6,7,7,1,1,4,7,5,1,5,6,7,6,7,1,4,4,1,1,1,1,7,1,1,1,2,3,1,1,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,4.5,3.5,Control,Control,Control
2/6/23 13:07,2/6/23 13:20,100,748,1,2/6/23 13:20,EN,1,1,NA,53,2,1,1,1,1,NA,1,7,2,NA,NA,7,4,4,4,7,4,4,7,7,4,4,4,4,4,7,4,4,1,4,How it's not just hurting some of the economy it's hurting and kind of been for everybody and we both need to sit down and figure out how to fix it,1,4,4,4,70,4,4,4,4,6,6,4,5,5,3,4,4,2,3,3,4,1,7,1,2,2,7,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,5,4.5,Control,Control,Control
2/6/23 13:14,2/6/23 13:20,100,314,1,2/6/23 13:20,EN,0.899999976,1,NA,69,1,5,1,1,3,NA,NA,4,3,NA,2,1,4,5,4,5,4,4,6,5,3,2,5,6,2,4,6,5,2,5,white people are being discriminated against,1,7,6,6,80,5,4,4,4,5,4,4,4,5,6,7,3,4,4,4,2,4,6,2,7,7,7,6,3,2,4,4,4,4,6,4,4,5,4,5,5,6,NA,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,4.25,4.25,Anti-White,Anti-White,Anti-White
2/6/23 13:12,2/6/23 13:20,100,456,1,2/6/23 13:20,EN,0.899999976,1,NA,44,2,5,1,1,1,NA,1,5,1,NA,NA,4,4,5,6,6,6,5,5,6,2,3,5,6,6,6,5,5,2,2,United States should structure itself around Christian values,1,3,5,6,29,3,4,5,2,5,3,4,5,4,6,6,3,2,2,2,3,1,7,7,7,7,7,4,5,4,4,3,3,2,5,2,4,2,3,5,1,2,Nope,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:13,2/6/23 13:20,100,435,1,2/6/23 13:20,EN,0.899999976,1,NA,53,1,6,1,1,2,NA,NA,1,2,NA,NA,5,1,3,7,4,1,4,7,7,3,1,7,5,3,2,4,3,3,5,The author thinks that religous freedom is important and being attacked. I disagree. There are much more important issues facing our country!,1,3,4,4,52,6,4,5,4,4,5,3,3,5,5,5,2,2,2,2,3,1,7,7,7,6,7,2,1,1,1,1,1,1,5,7,6,3,3,3,1,1,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4.5,4.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:10,2/6/23 13:20,100,607,1,2/6/23 13:20,EN,1,1,NA,79,2,3,1,1,2,NA,NA,4,2,NA,NA,1,4,4,4,4,4,7,5,6,6,6,5,5,7,7,5,5,3,5,"American businesses are experiencing a difficulty in keeping their businesses afloat due to economic hardship.  I do not believe this, myself.",1,7,1,1,11,4,6,6,5,5,3,3,5,7,4,7,1,1,1,2,1,1,7,7,7,7,7,1,1,1,1,1,1,1,7,7,7,1,1,2,5,2,"I thought the survey questions were ""tricky"" and I had to pay close attention.  I hope I didn't answer any of those questions wrong inadvertently.",Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,5,5.5,Control,Control,Control
2/6/23 13:13,2/6/23 13:20,100,401,1,2/6/23 13:20,EN,0.899999976,1,NA,67,2,3,1,1,2,NA,NA,5,3,NA,2,3,1,1,4,4,4,7,5,5,2,3,5,5,4,4,5,4,1,4,"The respondant said that the American economy was under attack and that should be addressed.  BUT, didn't provide anything concrete in the analysis or a solution.",1,1,1,1,19,2,3,2,2,3,4,3,4,4,4,4,4,4,4,4,4,1,5,7,4,4,7,4,3,4,3,3,3,3,3,3,4,2,4,4,4,2,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,4.25,2.5,Control,Control,Control
2/6/23 13:15,2/6/23 13:20,100,326,1,2/6/23 13:20,EN,0.899999976,1,NA,33,2,3,1,1,1,NA,2,6,2,NA,NA,1,1,1,5,1,1,7,7,7,7,1,7,7,1,1,7,7,1,7,This was an excerpt about the United stated being a Christian nation and it staying that way,1,7,1,7,0,1,7,7,7,7,1,1,7,7,7,7,1,1,1,1,1,1,7,7,7,2,7,1,1,1,7,1,1,1,7,1,7,1,1,1,1,1,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,5.5,7,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:11,2/6/23 13:20,100,549,1,2/6/23 13:20,EN,1,1,NA,45,1,2,1,1,1,NA,2,7,3,NA,2,4,1,4,4,4,7,1,7,4,4,5,1,1,7,7,4,4,4,4,america should be a free oppertunity for every person living in the country,1,7,7,7,8,5,1,1,1,4,5,5,1,1,7,7,7,7,7,7,7,3,4,4,5,5,7,7,7,7,7,7,7,1,7,4,4,7,4,4,4,7,good survey,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,2.5,1.75,Control,Control,Control
2/6/23 13:09,2/6/23 13:20,100,643,1,2/6/23 13:20,EN,1,1,NA,69,1,6,1,1,1,NA,2,1,1,NA,NA,7,5,5,5,5,5,4,5,5,4,4,3,3,5,5,2,2,4,5,religous freedom and a returns to religous valuse,1,6,6,6,79,4,1,1,1,1,4,5,3,4,6,6,6,6,6,6,6,1,4,6,6,7,7,2,2,4,4,2,2,2,6,3,5,2,3,5,3,2,NA,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,3.5,1,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:17,2/6/23 13:20,100,216,1,2/6/23 13:20,EN,0.899999976,1,NA,40,2,7,1,1,3,NA,NA,7,2,NA,NA,7,6,7,5,6,7,2,6,7,2,6,7,6,5,6,5,6,7,6,It is about religion,1,6,5,7,67,6,1,1,1,1,6,5,6,5,7,6,5,6,7,6,7,2,5,6,5,5,7,6,5,6,7,5,6,7,6,6,7,7,6,5,6,7,It was fun,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,5,1,Anti-White,Anti-White,Anti-White
2/6/23 13:12,2/6/23 13:20,100,504,1,2/6/23 13:20,EN,1,1,NA,59,1,5,1,1,1,NA,1,5,1,NA,NA,6,2,5,5,5,5,5,5,5,5,2,2,5,6,5,5,3,3,2,Christians that hold traditional Biblical beliefs are now being criticized.,1,6,6,6,66,4,2,5,2,2,5,5,5,5,6,4,5,4,5,5,5,4,7,7,5,NA,7,2,2,4,4,1,1,4,4,5,4,2,3,4,2,2,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.5,2.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:15,2/6/23 13:20,100,302,1,2/6/23 13:20,EN,1,1,NA,51,1,5,1,1,3,NA,NA,4,2,NA,NA,2,1,1,1,1,1,1,5,5,5,3,4,4,4,4,4,4,4,4,That people are persecuted for their religious beliefs.,1,4,5,5,43,2,5,5,5,3,5,2,5,5,7,7,5,2,1,1,4,1,4,7,5,7,7,1,3,3,1,1,1,1,7,6,1,1,4,2,5,6,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,5.25,4.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:14,2/6/23 13:21,100,396,1,2/6/23 13:21,EN,1,1,NA,72,2,5,1,1,1,NA,2,5,3,NA,1,6,4,5,6,7,4,5,4,5,3,3,4,4,5,5,4,4,4,4,Economic reality in this country needs help.,1,4,4,4,50,4,4,4,4,4,3,4,4,3,5,5,5,4,5,5,5,3,5,4,5,5,7,4,4,4,4,4,4,4,5,3,5,4,4,6,3,6,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,3.5,4,Control,Control,Control
2/6/23 13:07,2/6/23 13:21,100,803,1,2/6/23 13:21,EN,0.899999976,1,NA,52,2,4,1,1,1,NA,1,6,3,NA,2,4,6,6,7,7,6,6,6,6,2,3,5,4,6,6,6,4,4,5,"That the Caucasian race has become a minority that has less rights than other races. And that to be proud to be white is somehow racist,when it is hit an expression of our heritage like any other.We should stand up for who we are.",1,7,3,2,80,5,6,6,2,7,2,3,7,4,4,7,4,4,4,4,4,3,4,2,7,6,7,5,4,5,4,2,2,4,6,4,5,4,5,6,3,3,I think it is a good and worthwhile subject.,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,4.5,5.25,Anti-White,Anti-White,Anti-White
2/6/23 13:13,2/6/23 13:21,100,455,1,2/6/23 13:21,EN,1,1,NA,59,2,3,1,1,1,NA,1,6,1,NA,NA,6,6,7,7,7,7,7,7,7,4,3,2,2,7,7,3,1,2,3,We need to stop the madness.  The economy has businesses closing and jobs are being l.,1,5,3,3,75,4,1,1,1,1,2,5,1,1,5,5,5,5,5,5,5,1,5,5,4,5,7,3,2,3,3,1,2,5,5,3,3,3,2,5,2,2,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,1.75,1,Control,Control,Control
2/6/23 13:14,2/6/23 13:21,100,433,1,2/6/23 13:21,EN,0.899999976,1,NA,37,2,5,1,1,13,Ukrainian orthodox,NA,4,2,NA,NA,3,3,3,3,1,4,6,7,6,2,4,2,3,5,5,3,4,4,5,More than I care to reflect on at the moment,1,4,4,5,NA,4,5,6,6,7,7,3,6,7,7,7,7,7,4,7,7,2,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,6.25,6,Control,Control,Control
2/6/23 13:14,2/6/23 13:21,100,416,1,2/6/23 13:21,EN,1,1,NA,46,1,7,1,1,2,NA,NA,7,2,NA,NA,7,7,6,7,7,6,7,7,6,7,7,7,6,7,7,7,6,7,7,I am not sure how much money I have been paid in a position where I would like a good relationship for me to do that to your partner in this situation or,1,6,7,7,75,7,7,6,7,7,7,6,7,7,7,7,6,6,7,6,7,2,6,7,6,6,7,7,7,6,7,7,6,7,6,7,7,6,7,6,7,7,The new Yorker and June were all in the middle east for their part of this country but you can do that and that you are in a few,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,5.75,6.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:14,2/6/23 13:21,100,391,1,2/6/23 13:21,EN,1,1,NA,70,1,3,1,1,1,NA,2,3,2,NA,NA,3,4,4,4,4,4,4,5,5,6,7,6,6,7,6,5,6,5,6,The way I look at it is whatever turns you on religion wise.I do pray in private upon occasion,1,5,5,6,71,5,2,3,4,3,5,6,4,5,5,6,4,3,4,5,4,1,4,6,6,4,7,5,7,7,7,6,7,5,6,5,4,7,7,6,5,7,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4,3,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:13,2/6/23 13:21,100,488,1,2/6/23 13:21,EN,0.899999976,1,NA,40,2,7,1,1,1,NA,1,7,2,NA,NA,2,7,7,6,7,6,7,7,5,6,5,6,5,7,5,6,7,5,6,The economy of United States of America is in comatose and need urgent interventions,1,1,1,1,38,6,1,2,2,1,6,7,1,2,7,7,7,6,6,7,6,1,3,2,7,2,7,2,6,2,6,7,6,2,2,2,7,2,7,7,1,6,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,2.5,1.5,Control,Control,Control
2/6/23 13:10,2/6/23 13:22,100,682,1,2/6/23 13:22,EN,0.899999976,1,NA,63,2,4,1,1,3,NA,NA,7,2,NA,NA,4,1,1,1,1,4,7,5,5,5,4,3,3,7,6,6,1,4,3,They want religious freedom,1,4,4,4,27,2,5,6,5,6,6,1,7,6,5,4,3,3,3,3,3,1,7,7,6,6,7,1,1,2,1,1,1,1,6,2,6,1,2,4,2,1,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,6.5,5.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:13,2/6/23 13:22,100,523,1,2/6/23 13:22,EN,1,1,NA,54,2,4,1,1,3,NA,NA,5,3,NA,1,5,4,4,5,4,4,4,6,3,6,4,4,4,6,5,4,2,5,4,"If our country was based on Christian values, people today look down on Christian values.",1,6,4,4,70,4,2,4,3,4,3,4,5,4,4,5,3,3,3,3,2,1,6,6,6,6,7,5,3,5,3,4,3,3,6,5,5,5,5,3,6,5,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:17,2/6/23 13:22,100,278,1,2/6/23 13:22,EN,0.899999976,1,NA,69,2,7,1,1,1,NA,2,5,2,NA,NA,1,1,1,1,2,1,7,5,5,2,2,6,6,5,5,5,5,3,3,I forget what I read,1,4,4,4,43,4,4,5,4,4,4,4,5,3,4,4,4,4,4,4,4,3,5,5,6,4,7,5,3,5,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4,4.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:15,2/6/23 13:22,100,401,1,2/6/23 13:22,EN,NA,1,NA,33,2,6,1,1,1,NA,1,6,3,NA,1,5,4,7,5,7,4,4,7,5,4,5,2,5,7,7,3,1,3,4,Religious freedom should be allowed again,1,1,7,4,90,5,1,1,2,5,3,4,3,3,5,4,4,5,5,5,4,4,5,5,4,4,7,4,4,4,5,4,4,5,5,3,4,4,4,4,4,4,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,3.25,2.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:13,2/6/23 13:22,100,536,1,2/6/23 13:22,EN,0.899999976,1,NA,68,2,4,1,1,3,NA,NA,3,1,NA,NA,6,2,2,6,6,2,6,6,6,3,6,2,2,6,6,3,3,6,6,You can’t speak what you want to say. You will be told that you are a bigot,1,5,6,5,23,4,5,5,5,5,5,6,6,6,2,2,2,3,2,2,2,2,7,3,7,6,7,5,5,4,4,3,3,3,4,6,6,5,6,6,6,5,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.75,5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:16,2/6/23 13:22,100,340,1,2/6/23 13:22,EN,0.800000012,1,NA,61,2,3,1,1,2,NA,NA,5,1,NA,NA,6,6,4,4,6,6,5,4,4,4,4,6,5,6,6,4,4,4,5,Interesting,1,5,6,6,76,6,4,4,4,5,6,5,5,5,5,4,2,2,2,2,2,1,5,5,6,4,7,4,5,5,5,5,5,4,5,5,5,4,5,4,5,7,Interesting,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,4.75,4.25,Control,Control,Control
2/6/23 13:10,2/6/23 13:22,100,720,1,2/6/23 13:22,EN,0.899999976,1,NA,35,1,6,1,1,1,NA,1,7,2,NA,NA,1,7,6,7,6,7,7,1,5,2,7,2,1,7,7,6,7,5,7,It explain the importance and it was very informative,1,6,7,7,72,6,1,2,1,1,7,6,7,6,7,6,6,6,6,7,5,2,7,1,7,7,7,7,6,7,5,7,6,7,7,6,7,7,5,7,2,5,I love this survey,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,5.5,1.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:09,2/6/23 13:22,100,799,1,2/6/23 13:22,EN,0.800000012,1,NA,70,2,3,1,1,1,NA,1,6,3,NA,1,4,5,6,5,7,5,1,5,2,3,3,5,5,3,5,5,5,3,3,"Christians are not able to do as God has instructed Christians to do therefore, the Christians are being punished for doing what they believe to be right. God for give!!!",1,1,1,1,16,1,6,5,6,6,4,4,5,6,1,1,1,1,1,4,1,4,4,3,5,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Awesome survey,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4.75,5.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:14,2/6/23 13:22,100,484,1,2/6/23 13:22,EN,0.899999976,1,NA,44,2,2,1,1,1,NA,1,6,3,NA,1,4,5,5,5,5,5,4,5,5,4,4,4,5,4,4,5,4,4,4,We need to take action on religious freedom this country with based on religious freedoms,1,3,7,7,90,7,1,3,1,6,4,5,5,5,7,4,4,3,4,4,4,1,5,5,5,7,7,4,4,4,4,2,4,2,7,7,4,4,4,4,5,5,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4.25,2.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:06,2/6/23 13:22,100,965,1,2/6/23 13:22,EN,0.899999976,1,NA,69,2,3,1,1,2,NA,NA,5,1,NA,NA,4,5,5,6,6,7,2,6,6,4,3,1,1,7,7,2,1,4,2,He thought Christians were being made to hide their thoughts and beliefs,1,1,7,7,58,3,3,2,2,6,4,3,5,5,7,5,5,5,5,5,5,1,5,6,4,6,7,5,3,5,4,3,3,5,5,1,3,2,5,5,2,1,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,4.75,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:13,2/6/23 13:22,100,531,1,2/6/23 13:22,EN,1,1,NA,71,1,3,1,1,1,NA,2,5,1,NA,NA,5,4,5,7,7,4,7,1,1,1,5,7,7,7,7,3,1,3,5,"Christians again need to stand up and not worry about the minority, if you believe in religion don’t be afraid to stand up.",1,7,7,7,100,7,1,2,1,5,6,7,2,1,7,7,3,1,4,7,4,1,7,6,7,7,7,1,1,4,1,1,1,1,7,1,3,1,1,7,1,1,Interesting,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,2.5,2.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:18,2/6/23 13:22,100,288,1,2/6/23 13:22,EN,1,1,NA,35,1,6,1,1,3,NA,NA,7,1,NA,NA,6,2,6,6,6,6,4,2,2,5,6,2,2,7,7,2,1,4,7,The speaker is concerned about prejudice against white Americans.,1,7,6,6,52,4,2,6,2,5,3,4,5,2,6,6,6,6,6,6,6,1,5,6,5,4,7,1,1,1,1,1,1,6,6,1,4,2,2,2,4,3,NA,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,3.5,3.75,Anti-White,Anti-White,Anti-White
2/6/23 13:12,2/6/23 13:22,100,605,1,2/6/23 13:22,EN,1,1,NA,35,1,2,1,1,1,NA,1,6,1,NA,NA,4,6,6,6,6,6,2,6,6,2,2,6,5,6,6,6,3,6,4,The American economy is suffering because of poor decision making by politicians.,1,3,6,3,60,3,2,2,2,4,3,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,7,2,2,6,5,2,2,4,5,5,5,2,2,6,3,3,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,4.25,2.5,Control,Control,Control
2/6/23 13:11,2/6/23 13:23,100,688,1,2/6/23 13:23,EN,1,1,NA,65,2,4,1,1,1,NA,2,1,3,NA,1,5,5,4,4,5,6,6,5,6,4,4,2,4,6,7,4,3,5,5,The summary deals with the opinion that Christianity is being attacked upon in the U.S.,1,4,7,7,69,4,2,4,2,4,4,4,5,5,7,6,6,4,5,3,6,1,4,5,5,7,7,3,3,6,4,2,2,3,7,4,4,3,2,5,3,4,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4.5,3,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:14,2/6/23 13:23,100,504,1,2/6/23 13:23,EN,0.899999976,1,NA,73,1,6,1,1,1,NA,1,5,3,NA,1,5,3,5,6,6,5,5,5,5,3,4,3,3,5,5,4,3,4,3,"Christians are misunderstood, just as faith of all kinds is misunderstood.",1,3,3,3,50,4,4,5,4,3,3,4,4,5,4,4,4,4,4,4,4,1,4,5,4,4,7,5,3,4,4,4,4,3,5,4,5,4,5,5,3,4,Smoke and mirrors,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:07,2/6/23 13:23,100,940,1,2/6/23 13:23,EN,1,1,NA,62,1,5,1,1,1,NA,1,7,1,NA,NA,7,6,6,7,6,7,6,6,6,4,4,3,3,7,7,4,2,2,2,"The founding principles that our country was founded on have took a slight downward turn in the fact that many cant even make  a living wage and have to work harder to survive,let alone succeed.We,as Americans should unite in the effort to regain the very freedoms  we were founded on to make growth and prosperity a   fact for everyone,no matter what race or gender they may be.",1,4,4,3,85,6,2,2,1,2,2,6,2,2,7,7,7,6,6,6,7,1,6,7,6,7,7,7,2,6,1,4,4,4,7,6,6,4,5,7,3,6,Great insights on the top problems we face in every community and ways we need to come together in,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1,2,1.75,Control,Control,Control
2/6/23 12:59,2/6/23 13:23,100,1400,1,2/6/23 13:23,EN,0.899999976,1,NA,64,2,3,1,1,1,NA,1,6,3,NA,2,4,4,5,3,4,3,5,6,6,3,3,5,5,6,3,5,5,2,2,this person says they believe that it is against the law to practice religious beliefs. They feel like that religious people are under attack and something must be done.,1,6,5,6,10,5,6,3,6,7,7,2,4,6,2,5,1,1,1,1,2,1,6,7,6,5,7,2,2,1,1,1,1,1,6,3,3,2,1,2,2,1,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,5.75,5.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:17,2/6/23 13:23,100,328,1,2/6/23 13:23,EN,0.899999976,1,NA,56,2,3,1,1,3,NA,NA,5,1,NA,NA,7,7,7,7,7,7,1,7,7,7,6,1,1,7,7,1,1,7,7,There is an attackon Christianty and we need lawmakers who will work against it,1,7,7,7,98,7,1,5,1,1,7,7,7,7,7,7,4,1,4,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,4,6,1,1,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,5.5,2,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:10,2/6/23 13:23,100,744,1,2/6/23 13:23,EN,1,1,NA,80,1,6,1,1,2,NA,NA,6,2,NA,NA,5,1,2,5,5,2,6,5,4,3,5,5,5,3,4,5,5,3,4,"The response reflects, and n my opinion, of someone who is part of the Conservative Christian 
Group. He holds that Christians are being singled out and held back.",1,5,6,6,25,4,6,5,6,6,6,4,5,4,6,6,4,2,4,3,3,1,6,7,6,7,7,3,2,3,6,3,2,1,5,3,6,2,3,4,2,2,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,4.75,5.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:15,2/6/23 13:23,100,497,1,2/6/23 13:23,EN,1,1,NA,50,1,2,1,1,3,NA,NA,5,3,NA,1,4,3,3,5,5,5,3,6,6,2,3,2,2,6,6,3,2,6,6,basically saying religion should not affect politics,1,5,6,5,66,5,2,6,3,3,5,5,6,5,6,6,6,4,7,6,5,3,6,6,5,6,7,6,2,5,3,3,2,3,6,3,3,3,6,6,3,6,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,4.75,3.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:13,2/6/23 13:23,100,616,1,2/6/23 13:23,EN,0.899999976,1,NA,50,1,6,1,1,1,NA,2,2,4,Libertarian,NA,6,7,7,7,7,7,3,3,2,3,6,2,2,7,7,2,2,6,6,The excerpt explained how there is racism against white people to keep silent on political issues and how it needs to stop.,1,7,4,5,96,7,1,1,1,6,1,7,2,6,7,7,7,7,7,2,7,3,7,7,7,7,7,2,2,2,2,2,2,5,6,2,3,2,2,6,2,2,NA,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,2.5,2.25,Anti-White,Anti-White,Anti-White
2/6/23 13:05,2/6/23 13:23,100,1060,1,2/6/23 13:23,EN,1,1,NA,51,2,4,1,1,1,NA,1,7,1,NA,NA,7,7,3,7,7,4,1,5,6,5,3,2,2,7,7,6,4,4,2,There injustice of white people having to keep silent about their European heritage or else be labeled a racist,1,7,7,7,100,7,1,1,1,1,6,7,2,5,7,7,7,7,7,7,7,1,7,4,7,7,7,6,6,6,4,4,1,6,6,4,2,4,2,6,2,2,I think this survey has been very informative and interesting. I am greatly pleased,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,3.5,1,Anti-White,Anti-White,Anti-White
2/6/23 13:15,2/6/23 13:23,100,465,1,2/6/23 13:23,EN,1,1,NA,73,2,5,1,1,2,NA,NA,6,1,NA,NA,6,4,5,5,5,4,5,5,6,3,3,5,4,6,6,4,4,3,4,Bias against Christians,1,6,6,6,51,4,4,6,2,6,4,4,6,4,6,6,4,2,4,4,4,1,6,5,6,6,7,6,4,4,3,2,2,2,5,4,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.5,4.5,Anti-Christian,Anti-Christian,Anti-Christian
