StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,Q132,PROLIFIC_PID,FL_6_DO,Condition_Christ,Condition_White,Condition,Offensive,WhiteBias_Concern,ChristianBias_Concern,BlackBias_Concern
4/23/23 21:02,4/23/23 21:09,100,394,1,4/23/23 21:09,EN,0.899999976,2,NA,50,2,4,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,4,7,7,4,4,70,4,3,4,7,5,2,3,1,5,7,4,4,4,4,4,4,100,7,7,7,7,7,64456b6793e2554112c23b01,64456b6793e2554112c23b01,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.75,5.5,7,4
4/23/23 21:47,4/23/23 22:06,100,1094,1,4/23/23 22:06,EN,1,2,NA,45,1,5,1,1,1,NA,2,2,3,NA,2,4,1,NA,NA,NA,NA,NA,7,6,4,4,1,2,20,7,1,6,6,4,3,5,1,2,6,6,4,4,4,2,4,87,6,6,5,5,5,63f8377ff95d6eccc6815d1b,63f8377ff95d6eccc6815d1b,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,2.75,6.5,4,1.5
4/23/23 23:35,4/23/23 23:38,100,189,1,4/23/23 23:38,EN,0.899999976,2,NA,38,1,3,1,1,1,NA,2,5,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,2,2,1,1,30,6,1,7,5,4,6,6,2,6,4,7,2,2,4,2,2,87,6,7,7,6,6,62f55b431a8434d459748de2,62f55b431a8434d459748de2,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,7,2,1
4/24/23 0:26,4/24/23 0:32,100,376,1,4/24/23 0:32,EN,0.899999976,2,NA,42,2,4,1,1,1,NA,2,7,2,NA,NA,5,NA,NA,1,NA,NA,NA,4,4,6,4,4,4,20,5,3,4,6,4,3,2,2,3,4,4,4,2,4,2,4,50,5,5,5,5,5,5e7bf5421c5c21000cc7b6e3,5e7bf5421c5c21000cc7b6e3,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,4,5,4
4/24/23 3:59,4/24/23 4:04,100,317,1,4/24/23 4:04,EN,0.899999976,2,NA,34,1,5,1,1,1,NA,1,5,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,50,6,1,7,2,4,1,1,1,3,4,4,4,4,4,4,4,61,4,4,5,4,5,62adcf439ff48317ff72e773,62adcf439ff48317ff72e773,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.5,1,1,1
4/24/23 4:42,4/24/23 4:51,100,570,1,4/24/23 4:51,EN,1,2,NA,23,2,5,1,1,2,NA,NA,3,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,4,5,57,3,2,3,5,5,1,1,1,1,3,3,6,5,5,3,6,51,4,4,4,4,4,5b0b3ef830d562000155366f,5b0b3ef830d562000155366f,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,4.5
4/24/23 6:03,4/24/23 6:17,100,820,1,4/24/23 6:17,EN,0.899999976,2,NA,49,1,5,1,1,3,NA,NA,6,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,7,7,1,1,39,7,1,7,6,1,7,7,7,6,7,7,1,1,7,1,4,69,4,7,7,7,7,6388b6c86e47b08e1eded1fd,6388b6c86e47b08e1eded1fd,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,7,7,1
4/24/23 6:24,4/24/23 6:27,100,156,1,4/24/23 6:27,EN,1,2,NA,39,1,4,1,1,1,NA,2,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,7,1,7,7,7,7,7,7,1,1,1,1,1,100,7,7,7,7,7,641357bf4ac1d4ead1fcb764,641357bf4ac1d4ead1fcb764,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,7,7,4,1
4/24/23 7:30,4/24/23 7:34,100,259,1,4/24/23 7:34,EN,1,2,NA,41,2,4,1,1,1,NA,1,3,3,NA,2,2,NA,NA,1,NA,NA,NA,5,5,5,5,1,1,28,7,1,7,6,2,3,6,5,5,4,5,1,1,1,1,1,100,7,7,7,7,7,5fb873f52be0a85c39c6ed82,5fb873f52be0a85c39c6ed82,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.75,5,5,1
4/24/23 7:31,4/24/23 7:35,100,218,1,4/24/23 7:35,EN,1,2,NA,33,2,5,1,1,1,NA,2,6,1,NA,NA,5,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,50,5,1,4,7,5,1,2,1,4,1,1,1,1,1,2,1,88,7,7,7,7,7,61222038c2048b50449284a1,61222038c2048b50449284a1,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2,1,7,1
4/24/23 7:09,4/24/23 7:47,100,2298,1,4/24/23 7:47,EN,1,2,NA,21,2,2,1,1,1,NA,1,7,3,NA,1,7,NA,NA,NA,NA,1,NA,7,4,4,4,4,4,100,7,1,6,7,6,1,1,1,5,7,7,7,7,7,7,7,100,7,7,7,7,7,60a3128cb035414bb4588090,60a3128cb035414bb4588090,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,5.5,4,4
4/24/23 7:59,4/24/23 8:05,100,352,1,4/24/23 8:05,EN,1,2,NA,44,2,4,1,1,1,NA,2,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,4,4,2,2,10,2,2,7,6,3,5,6,7,7,5,7,2,1,1,1,1,80,4,4,4,4,4,5dcde46dee78f20a4bb785c6,5dcde46dee78f20a4bb785c6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.25,7,4,2
4/24/23 8:07,4/24/23 8:14,100,469,1,4/24/23 8:14,EN,0.899999976,2,NA,32,1,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,5,4,4,5,4,60,5,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,51,4,4,4,4,4,63e919ce3e92e3611813d7e6,63e919ce3e92e3611813d7e6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,4,4.5,4,4.5
4/24/23 8:16,4/24/23 8:19,100,166,1,4/24/23 8:19,EN,1,2,NA,43,1,3,1,1,2,NA,NA,6,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,40,3,2,6,4,3,1,1,1,1,1,1,1,1,1,1,1,30,1,1,1,1,1,5765dffd7805730001ecfcd0,5765dffd7805730001ecfcd0,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/24/23 8:14,4/24/23 8:20,100,385,1,4/24/23 8:20,EN,1,2,NA,42,2,3,1,1,1,NA,1,5,1,NA,NA,6,NA,NA,1,NA,NA,NA,3,5,6,7,2,2,65,7,1,7,7,5,1,5,1,6,7,5,2,1,5,1,3,95,7,7,6,7,6,574eab79c18847000e071119,574eab79c18847000e071119,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.25,4,6.5,2
4/24/23 8:21,4/24/23 8:31,100,570,1,4/24/23 8:31,EN,1,2,NA,23,1,3,1,1,1,NA,1,7,3,NA,2,4,1,NA,NA,NA,NA,NA,6,5,3,4,1,2,15,6,1,7,4,2,4,5,6,7,4,7,1,1,3,3,1,65,5,7,7,5,6,5dc88a6643755e5f227e0488,5dc88a6643755e5f227e0488,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.5,5.5,3.5,1.5
4/24/23 8:27,4/24/23 8:31,100,271,1,4/24/23 8:31,EN,1,2,NA,34,1,6,1,1,1,NA,2,2,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,1,6,6,1,1,7,7,1,1,1,4,1,100,7,7,7,7,7,63cff40ebc71e5fcdcf3f8dc,63cff40ebc71e5fcdcf3f8dc,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.5,7,7,1
4/24/23 8:27,4/24/23 8:42,100,873,1,4/24/23 8:42,EN,1,2,NA,48,1,5,1,1,2,NA,NA,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,5,2,2,3,3,58,2,2,6,4,5,2,3,3,5,3,6,3,3,3,3,3,61,5,5,6,5,5,6411493f08fd400dc0d5eacc,6411493f08fd400dc0d5eacc,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,3.25,5.5,2,3
4/24/23 8:40,4/24/23 8:52,100,752,1,4/24/23 8:52,EN,1,2,NA,27,2,5,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,NA,NA,1,NA,3,4,2,4,3,4,69,3,2,4,4,5,2,2,2,3,4,5,4,3,3,3,4,72,5,4,6,4,4,610c59ee34cc312d7ca55e45,610c59ee34cc312d7ca55e45,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.25,3.5,3,3.5
4/24/23 9:06,4/24/23 9:12,100,374,1,4/24/23 9:12,EN,1,2,NA,35,1,5,1,1,1,NA,1,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,4,4,3,2,5,6,63,3,2,5,4,6,2,2,1,1,5,7,7,3,5,4,5,61,4,4,5,4,5,58d2cb10f5899100018a05b8,58d2cb10f5899100018a05b8,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.5,4,2.5,5.5
4/24/23 9:07,4/24/23 9:16,100,490,1,4/24/23 9:16,EN,0.899999976,2,NA,33,1,6,1,1,3,NA,NA,6,1,NA,NA,6,NA,NA,1,NA,NA,NA,5,6,2,5,6,7,63,6,1,5,6,6,1,2,1,3,5,5,4,2,1,1,1,60,5,5,6,6,5,62d882e6a4564ff6bbeef874,62d882e6a4564ff6bbeef874,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.75,5.5,3.5,6.5
4/24/23 9:45,4/24/23 9:50,100,305,1,4/24/23 9:50,EN,0.899999976,2,NA,33,2,3,1,1,1,NA,2,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,4,4,1,1,0,7,1,7,2,2,6,7,7,7,3,7,1,1,1,1,1,50,7,7,7,4,5,5f35cd449bf003039842077f,5f35cd449bf003039842077f,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,6.5,4,1
4/24/23 10:25,4/24/23 10:36,100,649,1,4/24/23 10:36,EN,NA,2,NA,36,1,5,1,1,1,NA,2,4,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,NA,6,1,NA,NA,6,2,2,3,3,7,7,6,4,6,4,4,NA,6,6,5,5,6,5e59a9d107660f1b7626dec7,5e59a9d107660f1b7626dec7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,2.5,7,1,1
4/24/23 10:52,4/24/23 10:57,100,302,1,4/24/23 10:57,EN,1,2,NA,51,1,5,1,1,2,NA,NA,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,5,5,1,2,19,7,1,5,5,4,3,2,4,2,4,6,1,1,3,1,2,67,5,6,5,5,5,598ba20f716a2c000187ce01,598ba20f716a2c000187ce01,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.75,6,5,1.5
4/24/23 10:41,4/24/23 10:58,100,1000,1,4/24/23 10:58,EN,1,2,NA,31,1,6,1,1,2,NA,NA,5,4,libertarian,NA,3,NA,NA,NA,NA,1,NA,2,1,2,3,2,3,65,5,2,5,5,6,2,1,3,4,5,5,4,4,4,3,4,61,6,3,4,5,4,59b700a26039190001eaa9df,59b700a26039190001eaa9df,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.5,1.5,2.5,2.5
4/24/23 11:10,4/24/23 11:22,100,733,1,4/24/23 11:22,EN,1,2,NA,37,2,2,1,1,1,NA,1,7,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,6,2,5,2,1,25,7,1,6,5,2,5,6,5,7,5,7,1,2,2,3,2,50,4,6,6,7,6,6165d57d7256ba57447e76b5,6165d57d7256ba57447e76b5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.75,6.5,3.5,1.5
4/24/23 11:19,4/24/23 11:24,100,307,1,4/24/23 11:24,EN,1,2,NA,67,2,4,1,1,3,NA,NA,6,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,2,7,7,1,1,70,4,2,2,7,5,1,2,1,5,7,6,5,4,4,1,5,90,6,2,5,1,7,5f46d1cd3a1ae90a1c8b199b,5f46d1cd3a1ae90a1c8b199b,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,1.5,7,1
4/24/23 11:24,4/24/23 11:29,100,303,1,4/24/23 11:29,EN,1,2,NA,41,1,5,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,65,5,1,6,6,4,1,1,1,1,5,7,3,1,2,1,1,80,7,6,6,6,6,63d16095e853005ff591b9a1,63d16095e853005ff591b9a1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,2.5,2.5,2.5
4/24/23 11:29,4/24/23 11:36,100,431,1,4/24/23 11:36,EN,0.899999976,2,NA,54,2,3,1,1,1,NA,2,4,3,NA,2,4,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,4,1,4,4,4,1,1,1,1,4,4,4,4,4,4,4,50,4,4,4,4,4,63e2ab95866c532ea7042480,63e2ab95866c532ea7042480,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,2.5,2.5,2.5
4/24/23 11:41,4/24/23 11:51,100,593,1,4/24/23 11:51,EN,1,2,NA,48,2,3,1,1,13,Unbaptised Publisher (Jehovah's Witnesses),NA,4,4,Theocratic,NA,4,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,2,6,1,7,1,1,1,4,1,1,4,7,1,4,4,4,1,100,7,7,7,4,5,5f9a9d0a63107c1b77d4c662,5f9a9d0a63107c1b77d4c662,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,1.75,7,1,1
4/24/23 11:50,4/24/23 11:56,100,318,1,4/24/23 11:56,EN,1,2,NA,57,2,5,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,4,7,6,7,7,7,7,1,1,1,1,4,100,7,7,7,7,7,606be72bace337114c3765ba,606be72bace337114c3765ba,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6.75,7,7,1
4/24/23 12:07,4/24/23 12:15,100,487,1,4/24/23 12:15,EN,1,2,NA,25,2,4,1,1,1,NA,2,2,3,NA,1,4,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,30,7,1,4,7,4,5,5,5,4,4,4,4,4,4,4,4,100,7,7,4,7,7,62ebf4145a474bfa96e58189,62ebf4145a474bfa96e58189,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.75,4,7,4
4/24/23 12:35,4/24/23 12:40,100,286,1,4/24/23 12:40,EN,1,2,NA,27,2,6,1,1,1,NA,1,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,6,6,1,1,0,7,1,7,5,1,7,7,6,7,6,7,1,1,6,1,1,85,7,7,7,7,7,6107fc8501927f6a77843425,6107fc8501927f6a77843425,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,7,6,1
4/24/23 12:50,4/24/23 12:53,100,155,1,4/24/23 12:53,EN,0.899999976,2,NA,25,2,5,1,1,3,NA,NA,6,2,NA,NA,7,1,NA,NA,NA,NA,NA,5,4,5,6,5,5,59,6,2,2,5,5,6,5,2,5,5,4,5,4,3,5,5,76,5,6,5,4,5,5fd0ebb69497b30008547502,5fd0ebb69497b30008547502,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.5,4.5,5.5,5
4/24/23 13:16,4/24/23 13:20,100,207,1,4/24/23 13:20,EN,1,2,NA,26,1,7,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,NA,NA,1,NA,5,4,5,3,5,5,56,5,2,6,5,5,4,5,3,5,5,3,5,4,5,4,4,63,3,5,3,4,5,63e483b7ce5687612b9df28a,63e483b7ce5687612b9df28a,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,4.25,4.5,4,5
4/24/23 14:03,4/24/23 14:07,100,257,1,4/24/23 14:07,EN,1,2,NA,26,2,3,1,1,3,NA,NA,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,4,1,6,7,7,7,4,7,1,1,1,1,1,55,4,4,6,4,4,5b0ec9ad30d56200015583e6,5b0ec9ad30d56200015583e6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,7,4,1
4/24/23 14:04,4/24/23 14:09,100,317,1,4/24/23 14:09,EN,1,2,NA,36,1,5,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,20,6,1,7,7,3,1,1,1,1,7,7,1,1,7,1,1,100,7,1,1,1,1,55bc99e3fdf99b06452252f8,55bc99e3fdf99b06452252f8,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/24/23 15:00,4/24/23 15:05,100,301,1,4/24/23 15:05,EN,0.899999976,2,NA,35,1,3,1,1,1,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,1,NA,2,2,2,2,3,2,45,5,1,4,3,4,1,1,1,1,4,4,4,4,4,4,4,50,4,2,1,1,1,55ea70c37480920010aa9982,55ea70c37480920010aa9982,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,2,2,2.5
4/24/23 14:48,4/24/23 15:11,100,1383,1,4/24/23 15:11,EN,0.899999976,2,NA,27,1,5,1,1,1,NA,2,3,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,5,7,7,5,5,83,6,1,5,7,6,1,1,1,4,7,5,5,3,3,1,5,100,7,5,5,7,7,636598a7a571403968d03bf2,636598a7a571403968d03bf2,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.75,5,7,5
4/24/23 15:07,4/24/23 15:15,100,483,1,4/24/23 15:15,EN,0.899999976,2,NA,24,2,5,1,1,1,NA,2,6,2,NA,NA,2,NA,NA,1,NA,NA,NA,3,4,6,7,3,4,60,4,2,5,7,5,1,3,1,6,7,4,4,4,4,1,4,80,6,3,4,6,6,63ced5ba289fa7af427c3740,63ced5ba289fa7af427c3740,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.75,3.5,6.5,3.5
4/24/23 15:19,4/24/23 15:26,100,400,1,4/24/23 15:26,EN,0.899999976,2,NA,20,2,2,1,1,1,NA,2,6,3,NA,2,4,1,NA,NA,NA,NA,NA,6,4,4,4,1,1,29,6,1,6,4,1,5,6,7,6,4,6,1,1,4,2,1,81,6,6,6,6,6,5ddaa1e583e309a04100bd57,5ddaa1e583e309a04100bd57,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6,5,4,1
4/24/23 15:29,4/24/23 15:44,100,904,1,4/24/23 15:44,EN,0.899999976,2,NA,29,1,6,1,1,2,NA,NA,6,2,NA,NA,2,NA,NA,NA,NA,1,NA,2,4,4,4,5,4,70,3,2,5,5,5,2,2,2,4,5,5,5,5,5,2,5,85,5,6,6,6,6,63ff48e5c801d0871d9a044b,63ff48e5c801d0871d9a044b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.5,3,4,4.5
4/24/23 17:02,4/24/23 17:06,100,255,1,4/24/23 17:06,EN,1,2,NA,18,1,2,1,1,1,NA,1,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,3,2,1,1,10,5,1,7,6,2,1,6,4,7,5,7,2,1,5,3,2,50,6,7,7,6,5,63d43839677cd9a315302808,63d43839677cd9a315302808,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.5,7,2.5,1
4/24/23 17:38,4/24/23 17:43,100,330,1,4/24/23 17:43,EN,1,2,NA,32,1,5,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,2,1,7,7,1,2,60,7,2,5,7,4,3,1,1,5,7,2,2,1,1,1,2,100,7,6,7,7,7,63d8006d480290b3e15245f1,63d8006d480290b3e15245f1,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,1.5,7,1.5
4/24/23 17:43,4/24/23 17:49,100,369,1,4/24/23 17:49,EN,0.400000006,2,NA,58,1,6,1,1,1,NA,1,7,2,NA,NA,7,NA,NA,1,NA,NA,NA,7,6,7,6,7,7,50,7,2,3,5,7,5,6,7,6,7,6,7,7,7,7,7,50,7,4,7,7,7,6441d42e05b74d7008d4b3ca,6441d42e05b74d7008d4b3ca,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6,6.5,6.5,7
4/24/23 17:45,4/24/23 17:51,100,351,1,4/24/23 17:51,EN,1,2,NA,40,1,5,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,NA,NA,1,NA,6,1,3,6,1,2,34,7,1,7,6,5,2,2,1,1,6,7,2,1,5,2,3,80,6,5,6,3,7,63ed06109cca51620c8599de,63ed06109cca51620c8599de,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.5,3.5,4.5,1.5
4/24/23 17:58,4/24/23 18:05,100,406,1,4/24/23 18:05,EN,1,2,NA,31,2,5,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,35,6,1,6,4,3,1,1,1,1,2,4,2,2,2,2,2,51,4,2,2,2,2,5e5de7a9151524109818ad6a,5e5de7a9151524109818ad6a,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1.5,1,1
4/24/23 17:58,4/24/23 18:05,100,418,1,4/24/23 18:05,EN,1,2,NA,48,2,5,1,1,1,NA,2,5,3,NA,1,4,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,73,4,3,4,7,4,1,1,1,1,7,7,7,7,7,1,7,50,4,1,1,7,7,63ebd1cd6715f8cbe3405c82,63ebd1cd6715f8cbe3405c82,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1,1,7,1
4/24/23 18:03,4/24/23 18:05,100,153,1,4/24/23 18:05,EN,0.899999976,2,NA,25,2,5,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,3,3,1,2,13,7,1,7,6,1,3,3,7,6,7,7,2,2,2,3,2,45,5,4,6,4,5,5bd8ad7b9f16f0000136abe0,5bd8ad7b9f16f0000136abe0,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.75,6.5,3,1.5
4/24/23 18:12,4/24/23 18:18,100,355,1,4/24/23 18:18,EN,1,2,NA,59,2,3,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,4,7,7,1,2,61,4,1,7,7,4,2,2,2,4,7,4,1,1,1,1,1,61,4,4,4,7,7,59c0782e5364260001dc4740,59c0782e5364260001dc4740,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,4,7,1.5
4/24/23 18:21,4/24/23 18:24,100,174,1,4/24/23 18:24,EN,1,2,NA,21,1,5,1,1,3,NA,NA,6,3,NA,1,4,1,NA,NA,NA,NA,NA,1,1,7,7,1,1,75,4,3,4,7,4,1,1,1,1,7,7,7,7,7,3,7,52,4,4,1,7,7,63d1b0363f9bd5a6062dfb1c,63d1b0363f9bd5a6062dfb1c,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,1,1,7,1
4/24/23 18:28,4/24/23 18:29,100,84,1,4/24/23 18:29,EN,1,2,NA,34,2,3,1,1,1,NA,1,7,3,NA,1,4,NA,NA,NA,NA,1,NA,4,3,3,4,4,3,70,5,1,2,4,4,3,4,4,4,4,3,4,4,4,4,4,38,3,2,4,4,3,5cf3115e978d46001924e679,5cf3115e978d46001924e679,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3.75,3.5,3.5,3.5
4/24/23 18:15,4/24/23 18:30,100,902,1,4/24/23 18:30,EN,0.899999976,2,NA,55,2,2,1,1,13,Baptist,NA,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,7,7,6,7,3,3,90,6,1,6,5,6,1,2,2,2,7,7,4,3,5,1,4,100,6,7,6,7,6,62685fb139dc07380edf7988,62685fb139dc07380edf7988,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,7,6.5,3
4/24/23 18:22,4/24/23 18:31,100,567,1,4/24/23 18:31,EN,1,2,NA,28,2,3,1,1,1,NA,2,7,4,no political affiliation,NA,4,NA,NA,1,NA,NA,NA,5,4,6,7,5,6,71,4,3,4,7,4,1,5,1,6,1,7,2,2,5,7,2,51,4,4,5,7,6,610c42860e3a1a52be2b77da,610c42860e3a1a52be2b77da,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.25,4.5,6.5,5.5
4/24/23 18:35,4/24/23 18:56,100,1288,1,4/24/23 18:56,EN,NA,2,NA,63,2,6,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,2,2,3,4,2,4,43,6,1,6,5,3,2,2,1,2,5,6,4,3,5,3,3,81,6,7,6,6,7,64334d2e296941a12f720eb9,64334d2e296941a12f720eb9,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,2,3.5,3
4/24/23 21:05,4/24/23 21:08,100,189,1,4/24/23 21:08,EN,1,2,NA,36,1,5,1,1,2,NA,NA,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,5,6,2,2,10,7,4,7,7,4,6,5,3,7,7,7,2,1,1,1,2,24,4,5,6,6,5,596bab8e0e679d0001fac8c8,596bab8e0e679d0001fac8c8,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,6.5,5.5,2
